path,filename,dataset,duration,sample_rate,gender,age,emotion,zcr_mean,zcr_var,spec_centroid,spec_skew,spec_flatness,spec_peak,spec_entropy,spec_prec,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6
data/cremad/AudioWAV/1015_IEO_HAP_LO.wav,1015_IEO_HAP_LO.wav,CREMA-D,1.534875,16000,male,32,happy,0.067985372,0.006349089,1553.91497,8.926920806,0.282967541,106.3840624,0.854228234,0.651518853,56.83394547,2.04215318,6.116928075,2.156355477,0.93106659,2.401658019,113.6783511,18.44732535,10.78867865,25.0339215,32.1906372,10.56951959
data/cremad/AudioWAV/1015_IEO_HAP_MD.wav,1015_IEO_HAP_MD.wav,CREMA-D,1.7350625,16000,male,32,happy,0.071614583,0.005205982,1568.691137,6.529223954,0.375811273,61.83989215,0.874638478,0.576348114,60.7674139,2.58048359,5.05170219,1.715834464,1.043285934,0.922381494,161.4976066,16.79840346,11.8123939,24.95346293,42.01282468,16.37440104
data/cremad/AudioWAV/1015_IEO_NEU_XX.wav,1015_IEO_NEU_XX.wav,CREMA-D,2.1354375,16000,male,32,neutral,0.055604877,0.002383449,1473.706284,10.26065303,0.322335453,131.5667958,0.853488565,0.468288114,54.45424414,1.932186768,6.522540746,3.780436631,2.161287492,1.537043776,116.895291,9.75609516,14.89874074,15.77493373,26.89415351,8.289104306
data/cremad/AudioWAV/1015_IEO_SAD_HI.wav,1015_IEO_SAD_HI.wav,CREMA-D,2.1688125,16000,male,32,sad,0.044892724,0.000420714,1209.917669,9.456072034,0.341510775,132.3812984,0.849081434,0.461081813,49.26470263,1.86198539,7.927705017,3.593105549,2.680613573,2.80759445,16.85773043,4.49644568,4.579616086,8.622674743,10.55156196,6.33250229
data/cremad/AudioWAV/1015_IEO_SAD_LO.wav,1015_IEO_SAD_LO.wav,CREMA-D,1.8018125,16000,male,32,sad,0.047572545,0.000509703,1069.826463,8.301726739,0.299221705,102.5289335,0.834859222,0.554996705,51.44954475,2.666382354,7.458812135,2.942086933,2.229939495,2.654381851,36.32564664,8.127044295,5.679965659,13.92512449,19.77512106,10.12537856
data/cremad/AudioWAV/1015_IEO_SAD_MD.wav,1015_IEO_SAD_MD.wav,CREMA-D,2.402375,16000,male,32,sad,0.055286458,0.001169563,1332.476472,7.020893701,0.39458589,76.0732548,0.867058018,0.416254748,52.54551191,1.738502181,6.452183523,4.203551541,2.515883519,2.190757585,44.25704402,9.023377553,12.69502984,20.76383898,21.61534066,9.526547325
data/cremad/AudioWAV/1015_IOM_ANG_XX.wav,1015_IOM_ANG_XX.wav,CREMA-D,2.602625,16000,male,32,angry,0.057581019,0.001330005,1216.433409,8.29234355,0.325821042,92.79657757,0.856896734,0.384227463,58.26066476,2.326298514,5.903012705,5.766025121,2.201689132,-0.973272573,91.41380136,12.05681934,12.01902501,41.17552059,21.92790085,27.41026774
data/cremad/AudioWAV/1015_IOM_DIS_XX.wav,1015_IOM_DIS_XX.wav,CREMA-D,2.2021875,16000,male,32,disgust,0.043887868,0.000210602,981.3252985,9.002495772,0.238663591,115.0111292,0.831040978,0.454093941,56.56703956,3.463882941,5.042772294,3.186615977,5.460479794,0.517116759,84.08089385,9.571367348,12.72529943,19.61118577,15.13846443,14.79420273
data/cremad/AudioWAV/1015_IOM_FEA_XX.wav,1015_IOM_FEA_XX.wav,CREMA-D,2.2755625,16000,male,32,fear,0.056613116,0.000540651,1073.98163,9.02988787,0.273614839,119.0588438,0.840933201,0.439451784,56.23967849,1.741560241,4.495097749,5.781437444,3.402154761,-0.115223378,91.11535684,15.17927064,16.17776419,24.18395242,15.58072423,22.1321164
data/cremad/AudioWAV/1015_IOM_HAP_XX.wav,1015_IOM_HAP_XX.wav,CREMA-D,1.6349375,16000,male,32,happy,0.071997549,0.001784976,1313.803155,12.08093164,0.282912152,221.1110898,0.845217512,0.611644176,72.5933913,3.006083784,1.940281971,5.280060295,0.39349007,-2.516019064,241.8752247,13.61934898,16.68825089,31.56202429,43.1870982,28.53814094
data/cremad/AudioWAV/1015_IOM_NEU_XX.wav,1015_IOM_NEU_XX.wav,CREMA-D,2.002,16000,male,32,neutral,0.055065524,0.000742157,1119.9692,8.346070072,0.220614097,102.4310189,0.841887435,0.4995005,58.47245686,3.43963701,5.643352476,3.962778858,2.124483665,-0.513557466,114.0235518,15.9325859,9.329021086,29.84786056,28.04369654,18.43026366
data/cremad/AudioWAV/1015_IOM_SAD_XX.wav,1015_IOM_SAD_XX.wav,CREMA-D,2.035375,16000,male,32,sad,0.049076141,0.000255645,1032.98574,11.12681252,0.218076838,170.030298,0.819133414,0.491309955,57.82699132,3.387393142,4.227315155,5.051188113,4.362245918,-1.06975393,104.3042574,11.40812887,11.57634209,19.41207218,15.02892915,21.08117743
data/cremad/AudioWAV/1015_ITH_ANG_XX.wav,1015_ITH_ANG_XX.wav,CREMA-D,2.8028125,16000,male,32,angry,0.070671695,0.00130627,1530.04888,4.944084253,0.341381732,37.19920764,0.894076136,0.35678448,60.58793541,1.111481794,3.886419356,4.155177116,1.795354167,-0.593296647,224.9961219,12.39033845,24.45300956,27.49107111,26.50780262,21.80182782
data/cremad/AudioWAV/1015_ITH_DIS_XX.wav,1015_ITH_DIS_XX.wav,CREMA-D,2.8361875,16000,male,32,disgust,0.045942827,0.000420316,1231.7645,5.56412544,0.271978689,51.81630417,0.871110329,0.352585998,52.54075318,2.34689948,6.915425279,4.310493094,3.318219906,1.587865433,59.3764118,4.4596511,8.64797337,8.106388206,14.07452106,8.283466859
data/cremad/AudioWAV/1015_ITH_FEA_XX.wav,1015_ITH_FEA_XX.wav,CREMA-D,2.535875,16000,male,32,fear,0.053624407,0.001271644,1284.76255,5.988561454,0.304773061,47.80134891,0.864960105,0.394341204,56.0950145,2.023928331,6.079609073,4.70063667,4.11378547,2.305866626,85.37679044,10.68586993,11.62355728,11.56985905,9.46602574,11.00099385
data/cremad/AudioWAV/1015_ITH_HAP_XX.wav,1015_ITH_HAP_XX.wav,CREMA-D,1.8018125,16000,male,32,happy,0.061279297,0.001488087,1478.868796,6.203345005,0.366297807,55.08717538,0.881393358,0.554996705,61.48601305,2.603359502,4.697603666,3.190644756,3.189691521,-0.113475892,185.2174582,12.60034726,20.93882316,20.55558461,15.49303353,19.15083027
data/cremad/AudioWAV/1015_ITH_NEU_XX.wav,1015_ITH_NEU_XX.wav,CREMA-D,2.7360625,16000,male,32,neutral,0.051884191,0.000697585,1234.462459,5.841941923,0.309759204,50.74714091,0.871765415,0.365488727,55.30548785,2.447358156,5.97194905,3.771595341,3.975212911,0.83544572,101.2829927,7.221016203,13.633064,18.95700836,11.40487836,17.15961087
data/cremad/AudioWAV/1015_ITH_SAD_XX.wav,1015_ITH_SAD_XX.wav,CREMA-D,1.7684375,16000,male,32,sad,0.049786932,0.000454214,1217.267553,5.764944035,0.305855252,46.33264389,0.862698171,0.565470931,54.8601629,2.65699283,5.511599786,3.660700983,3.842872702,0.51352333,61.39187284,6.915195798,13.84823,19.74324366,12.02126848,12.37562103
data/cremad/AudioWAV/1015_ITS_ANG_XX.wav,1015_ITS_ANG_XX.wav,CREMA-D,2.43575,16000,male,32,angry,0.110814145,0.023176104,2824.793603,11.86031482,0.606173767,197.5523716,0.928791687,0.410551165,63.4568888,-0.245978193,5.713289008,5.307180646,2.459843158,-0.830501073,255.4599999,29.53331549,21.28909535,28.76385985,17.07861894,21.52581876
data/cremad/AudioWAV/1015_ITS_DIS_XX.wav,1015_ITS_DIS_XX.wav,CREMA-D,2.8695,16000,male,32,disgust,0.072199789,0.006673072,1821.763357,6.648873398,0.411530176,58.2397244,0.878843552,0.348492769,54.24491614,0.764870874,7.451739937,4.905239074,3.029979311,1.812682331,66.0120308,18.02381214,15.98493341,8.828225121,14.97997583,19.14316832
data/cremad/AudioWAV/1015_ITS_FEA_XX.wav,1015_ITS_FEA_XX.wav,CREMA-D,1.6683125,16000,male,32,fear,0.074857272,0.00532378,1667.295471,7.742022626,0.43449261,90.01516728,0.869554508,0.599408085,57.15633078,0.931690402,7.177605751,6.08256085,3.7275369,0.656194015,89.832094,15.23632182,14.95465855,14.6417033,13.34623671,17.16640773
data/cremad/AudioWAV/1015_ITS_HAP_XX.wav,1015_ITS_HAP_XX.wav,CREMA-D,1.5015,16000,male,32,happy,0.101392663,0.014359508,2170.883707,7.570473194,0.500703401,76.91573345,0.901012358,0.666000666,67.96878533,0.07344065,4.224815642,4.347998341,2.566824365,-1.872271601,200.4891462,22.90826327,31.49240828,25.62206654,16.22837327,37.06502128
data/cremad/AudioWAV/1015_ITS_NEU_XX.wav,1015_ITS_NEU_XX.wav,CREMA-D,2.8028125,16000,male,32,neutral,0.066877694,0.005120829,1910.872482,12.42505144,0.36523387,232.1784192,0.892737906,0.35678448,54.78500292,1.281821645,7.358724482,5.306888224,3.913482234,0.034218998,95.33079548,13.18218103,17.4026931,20.15576972,12.66792639,26.46901367
data/cremad/AudioWAV/1015_ITS_SAD_XX.wav,1015_ITS_SAD_XX.wav,CREMA-D,2.402375,16000,male,32,sad,0.052395833,0.002388039,1562.917326,7.209756872,0.411456137,63.47824899,0.864217568,0.416254748,52.53760041,1.485490973,7.473844162,5.033448009,3.036585689,0.867127017,48.30019096,13.53763978,6.691338867,12.32810309,13.85359165,14.77712491
data/cremad/AudioWAV/1015_IWL_ANG_XX.wav,1015_IWL_ANG_XX.wav,CREMA-D,3.06975,16000,male,32,angry,0.067290296,0.001256965,1286.92034,8.678253647,0.287122041,120.5769381,0.865866877,0.325759427,66.12212516,3.240955758,4.31121358,2.320016012,-1.927196746,0.221967899,187.0008609,11.20322018,33.6307303,41.12202367,67.9723087,17.97769641
data/cremad/AudioWAV/1015_IWL_DIS_XX.wav,1015_IWL_DIS_XX.wav,CREMA-D,2.8361875,16000,male,32,disgust,0.052689986,0.000927364,1165.953205,10.28372245,0.296045677,174.2710734,0.853041765,0.352585998,57.96249244,3.179261703,5.25000865,1.797479042,1.937103501,1.383531789,152.6199172,10.6600229,16.96799913,30.44946292,34.18607218,10.70097032
data/cremad/AudioWAV/1015_IWL_FEA_XX.wav,1015_IWL_FEA_XX.wav,CREMA-D,2.7694375,16000,male,32,fear,0.072265625,0.002054551,1201.084335,6.439492638,0.296867065,56.16783763,0.857837006,0.361084155,63.42376635,1.502754992,4.294642453,3.62784737,1.839084303,1.293457658,191.401071,16.21330378,16.85582275,21.90997183,37.83036126,11.51860302
data/cremad/AudioWAV/1015_IWL_HAP_XX.wav,1015_IWL_HAP_XX.wav,CREMA-D,1.8685,16000,male,32,happy,0.064587823,0.000931437,1129.86345,5.338495225,0.260264244,39.67272447,0.852543142,0.535188654,64.82305907,3.797154817,4.732406723,1.233107861,-2.126775853,-0.355479189,207.2374487,13.30372621,19.52685793,37.96490894,61.74946259,19.50867726
data/cremad/AudioWAV/1015_IWL_NEU_XX.wav,1015_IWL_NEU_XX.wav,CREMA-D,2.1688125,16000,male,32,neutral,0.054250233,0.000516004,1144.873014,9.275155412,0.242309204,122.7709609,0.846454599,0.461081813,59.9986903,4.248977175,5.478482953,1.429273808,-0.642032999,-0.111845851,133.2210616,11.7432365,19.72373101,26.43466749,37.97774989,16.77570187
data/cremad/AudioWAV/1015_IWL_SAD_XX.wav,1015_IWL_SAD_XX.wav,CREMA-D,2.8695,16000,male,32,sad,0.053656074,0.000558081,996.1292831,9.555353498,0.267376929,129.486226,0.830289253,0.348492769,56.97830252,3.212568071,4.924277599,3.937190786,1.250074825,0.977169748,76.9381595,15.94250587,14.70926093,24.65740484,34.62179573,11.81762848
data/cremad/AudioWAV/1015_IWW_ANG_XX.wav,1015_IWW_ANG_XX.wav,CREMA-D,1.968625,16000,male,32,angry,0.07956583,0.009014499,2692.492873,6.318794338,0.56355203,54.5432142,0.925760915,0.50796876,56.91742358,1.761733742,5.444380446,2.794030432,2.526355815,0.680141971,85.79942796,23.33261911,20.21822247,18.04740178,14.4582606,15.25328555
data/cremad/AudioWAV/1015_IWW_DIS_XX.wav,1015_IWW_DIS_XX.wav,CREMA-D,2.7360625,16000,male,32,disgust,0.049011949,0.000831751,1454.346316,7.668925205,0.368095186,86.16847391,0.872865496,0.365488727,51.69603663,1.849142563,7.563668004,3.880117742,3.150234877,1.924449692,42.08902115,8.993659143,8.986828087,11.09669067,11.04706178,11.10210385
data/cremad/AudioWAV/1015_IWW_FEA_XX.wav,1015_IWW_FEA_XX.wav,CREMA-D,2.3356875,16000,male,32,fear,0.07671441,0.004307301,1629.057364,7.138536598,0.378278065,69.61517384,0.884630192,0.428139466,59.4757675,1.395236812,5.350079503,3.202538378,1.998150937,1.60912513,135.4271635,20.11446822,19.19216669,21.19867069,15.38646655,10.59696808
data/cremad/AudioWAV/1015_IWW_HAP_XX.wav,1015_IWW_HAP_XX.wav,CREMA-D,2.1688125,16000,male,32,happy,0.078037547,0.003881909,1891.830109,6.655258655,0.41592961,63.28206071,0.903792622,0.461081813,65.77901472,1.721198279,4.607264312,3.170726583,1.076712044,-0.287948789,291.1520882,18.14324842,32.79001662,15.40714046,29.88437461,14.54660352
data/cremad/AudioWAV/1015_IWW_NEU_XX.wav,1015_IWW_NEU_XX.wav,CREMA-D,2.43575,16000,male,32,neutral,0.054276316,0.002902254,1334.646048,8.135861786,0.316024286,86.36314231,0.849199487,0.410551165,54.41607774,2.505283838,6.862799365,3.601759247,3.34573372,1.771977803,90.63173999,15.56813602,14.03009731,13.46735803,18.36412762,10.68328955
data/cremad/AudioWAV/1015_IWW_SAD_XX.wav,1015_IWW_SAD_XX.wav,CREMA-D,2.2689375,16000,male,32,sad,0.054603795,0.000811307,1288.9213,7.313185712,0.269075083,75.43826818,0.850796484,0.440734925,54.39433145,2.700850593,6.249246049,3.522742494,2.557421005,2.299009577,41.21580703,13.58584964,9.89163886,15.68777349,11.60068345,7.886873952
data/cremad/AudioWAV/1015_MTI_ANG_XX.wav,1015_MTI_ANG_XX.wav,CREMA-D,2.6359375,16000,male,32,angry,0.063976753,0.002559102,1198.31576,5.085155684,0.241368713,35.25017904,0.856669043,0.379371666,61.12187555,3.356562998,6.227818984,3.332919011,-1.234603783,-1.272261587,161.4390887,14.176638,22.3101348,39.89474445,79.36559894,29.40134153
data/cremad/AudioWAV/1015_MTI_DIS_XX.wav,1015_MTI_DIS_XX.wav,CREMA-D,2.6693125,16000,male,32,disgust,0.061417545,0.00275805,1256.309757,7.245488346,0.31256706,81.53463213,0.860886967,0.374628298,57.88136964,3.059077425,6.838528583,3.422364368,-0.516044817,0.175548112,84.18488833,13.43076117,14.89091136,35.9799261,68.97641941,24.01499568
data/cremad/AudioWAV/1015_MTI_FEA_XX.wav,1015_MTI_FEA_XX.wav,CREMA-D,2.902875,16000,male,32,fear,0.059743924,0.003360439,1518.406672,5.956678647,0.33137632,49.67577752,0.877264882,0.34448607,59.36348958,2.840000742,7.256465754,4.350529768,0.760760928,-0.184423201,171.213178,15.34767138,19.00750256,29.94763886,55.25525797,25.53782973
data/cremad/AudioWAV/1015_MTI_HAP_XX.wav,1015_MTI_HAP_XX.wav,CREMA-D,1.8351875,16000,male,32,happy,0.060101425,0.001879422,1147.336573,6.615506325,0.228571852,69.46066642,0.844510151,0.54490345,62.05563408,3.919594947,6.882406774,3.698245881,-1.780286169,-1.356933152,219.4177377,13.49541427,25.13125799,37.642065,80.46462095,30.34712675
data/cremad/AudioWAV/1015_MTI_NEU_XX.wav,1015_MTI_NEU_XX.wav,CREMA-D,1.6349375,16000,male,32,neutral,0.053500306,0.000820477,1085.984768,6.260803508,0.311156713,56.00615791,0.841634546,0.611644176,60.02461051,4.018355478,6.045915787,4.399874566,0.120708644,-1.43803685,61.96823884,10.85389255,12.497651,43.36522787,36.64351914,21.45200953
data/cremad/AudioWAV/1015_MTI_SAD_XX.wav,1015_MTI_SAD_XX.wav,CREMA-D,2.06875,16000,male,32,sad,0.052520752,0.000895196,1043.39674,7.429939941,0.201060993,89.04420288,0.842130317,0.483383686,57.75265037,4.383228933,7.025246513,3.189720433,-0.52554874,0.555599852,97.5680665,14.24286156,17.14465152,36.68568395,48.31956929,17.24823234
data/cremad/AudioWAV/1015_TAI_ANG_XX.wav,1015_TAI_ANG_XX.wav,CREMA-D,2.602625,16000,male,32,angry,0.084080826,0.005358687,1764.078963,10.84853154,0.370541002,173.0259493,0.888872383,0.384227463,69.54447618,1.17714434,6.455017742,3.915546625,-2.329416695,-1.455498725,517.2929656,15.23190493,34.37185436,24.42204331,110.8662194,33.0778395
data/cremad/AudioWAV/1015_TAI_DIS_XX.wav,1015_TAI_DIS_XX.wav,CREMA-D,3.036375,16000,male,32,disgust,0.081449468,0.009430082,1780.298474,6.187944029,0.447324834,57.8663429,0.897304607,0.329340085,55.92862536,1.538190898,7.741686739,4.153878838,0.465943425,0.91425763,89.5452846,23.20659428,10.45864515,13.50457646,34.22788377,15.86283396
data/cremad/AudioWAV/1015_TAI_FEA_XX.wav,1015_TAI_FEA_XX.wav,CREMA-D,2.7694375,16000,male,32,fear,0.071493459,0.005539504,1545.976179,7.710673278,0.351867854,79.65921879,0.872682865,0.361084155,61.12771707,1.824702515,7.891371837,4.776735068,-0.70575698,-0.126239216,203.5134948,19.3929373,20.77201673,18.05308373,62.99108161,20.05074284
data/cremad/AudioWAV/1015_TAI_HAP_XX.wav,1015_TAI_HAP_XX.wav,CREMA-D,1.901875,16000,male,32,happy,0.080177436,0.004135714,1568.819827,7.731032338,0.339441865,78.65266271,0.869473094,0.525796911,65.52716602,1.964749207,6.534315866,5.228754426,-1.295450926,-2.750045308,213.4793927,21.34259414,31.50841495,17.50584714,96.23514078,36.93548712
data/cremad/AudioWAV/1015_TAI_NEU_XX.wav,1015_TAI_NEU_XX.wav,CREMA-D,1.56825,16000,male,32,neutral,0.068757972,0.001752691,1175.375146,10.61928568,0.306725478,162.9658957,0.834712508,0.637653435,63.75027164,3.034680375,6.422933441,4.939255637,0.177526655,-2.195071347,111.7679612,23.8895114,31.09650812,25.40960083,48.32768051,27.80197636
data/cremad/AudioWAV/1015_TAI_SAD_XX.wav,1015_TAI_SAD_XX.wav,CREMA-D,2.402375,16000,male,32,sad,0.051484375,0.001515944,1160.014033,8.081940465,0.246574669,89.59629514,0.839270071,0.416254748,54.41316654,3.252807791,8.171391322,4.049116201,1.001104523,0.747117178,60.84580174,14.66579656,6.474027782,14.99761981,32.87451213,16.79266858
data/cremad/AudioWAV/1015_TIE_ANG_XX.wav,1015_TIE_ANG_XX.wav,CREMA-D,3.036375,16000,male,32,angry,0.088597074,0.009495138,1996.039596,5.069327312,0.488037867,38.01382026,0.924107592,0.329340085,58.32814822,0.693844468,4.114942294,4.161101504,3.053609295,-0.916085814,199.2686032,17.84561701,45.2414565,16.07849494,9.498156846,24.87390984
data/cremad/AudioWAV/1015_TIE_DIS_XX.wav,1015_TIE_DIS_XX.wav,CREMA-D,3.2365625,16000,male,32,disgust,0.06004409,0.002599995,1804.930716,5.117117063,0.440860089,40.98396119,0.912881422,0.308969779,52.97978041,1.884615536,6.345854613,3.526292593,3.69571361,1.427755826,88.47327681,9.665961654,24.18525922,15.40286355,8.892002775,13.69935452
data/cremad/AudioWAV/1015_TIE_FEA_XX.wav,1015_TIE_FEA_XX.wav,CREMA-D,2.6359375,16000,male,32,fear,0.064858041,0.001038515,1495.86698,5.621592033,0.322978186,42.04462579,0.882520579,0.379371666,62.81619062,1.490016848,4.872698072,3.357729468,2.553299703,0.435880855,283.570963,10.34343944,21.96063313,20.12819894,10.82602182,15.18941238
data/cremad/AudioWAV/1015_TIE_HAP_XX.wav,1015_TIE_HAP_XX.wav,CREMA-D,2.8028125,16000,male,32,happy,0.065193966,0.001581347,1541.987738,5.655048855,0.345933667,48.37233594,0.891942105,0.35678448,60.66490761,1.947354666,4.615183405,4.052056166,2.763408805,-1.018392044,264.2649843,13.47683457,34.20662671,11.6518555,21.3213911,32.83102583
data/cremad/AudioWAV/1015_TIE_NEU_XX.wav,1015_TIE_NEU_XX.wav,CREMA-D,2.56925,16000,male,32,neutral,0.070947266,0.003354304,1467.300102,7.994265855,0.345229337,88.03696839,0.865097883,0.389218644,56.4383177,1.666758295,4.964410466,2.929368962,3.054730615,-0.291987076,121.7623221,14.47817877,15.57241559,11.19840692,14.21875175,16.7606257
data/cremad/AudioWAV/1015_TIE_SAD_XX.wav,1015_TIE_SAD_XX.wav,CREMA-D,2.8695,16000,male,32,sad,0.064540906,0.002917369,1568.369879,5.250082839,0.366598395,37.52847906,0.890159818,0.348492769,56.46333743,1.999262903,5.669967351,2.609686409,2.526611498,0.172987314,140.2816255,12.43646716,20.44162053,13.34067968,11.35208522,18.51188899
data/cremad/AudioWAV/1015_TSI_ANG_XX.wav,1015_TSI_ANG_XX.wav,CREMA-D,2.93625,16000,male,32,angry,0.173978365,0.045862429,3221.702307,9.490908865,0.651556167,131.6007672,0.947355388,0.340570456,64.67643211,-2.153083645,5.308176057,4.708842867,3.032264754,0.251416395,225.668097,49.74096836,16.2264133,18.13610041,15.97380063,26.24538403
data/cremad/AudioWAV/1015_TSI_DIS_XX.wav,1015_TSI_DIS_XX.wav,CREMA-D,2.969625,16000,male,32,disgust,0.131007982,0.03368497,2949.960984,7.799747582,0.584251301,85.68197713,0.925882861,0.336742855,55.03752407,-0.798549929,7.613130324,3.785788392,4.540308015,1.167323196,111.1643323,29.55401914,12.76128924,13.17683147,9.060884688,9.04231584
data/cremad/AudioWAV/1015_TSI_FEA_XX.wav,1015_TSI_FEA_XX.wav,CREMA-D,2.1688125,16000,male,32,fear,0.161701259,0.037915263,2771.378075,6.005845744,0.529637213,50.34903068,0.925233943,0.461081813,63.60900854,-1.856096138,5.986115581,4.056450575,3.279092226,0.755791349,215.557834,34.21046489,13.91582703,13.77893735,13.18446374,12.41649458
data/cremad/AudioWAV/1015_TSI_HAP_XX.wav,1015_TSI_HAP_XX.wav,CREMA-D,1.56825,16000,male,32,happy,0.211296237,0.062753308,3555.483622,3.821799808,0.660652272,24.40002907,0.953983219,0.637653435,68.06599048,-2.455876733,5.325383675,1.995362895,2.671218534,-0.964651395,282.4523598,44.54931882,29.33946687,28.9614998,16.19609687,21.40020345
data/cremad/AudioWAV/1015_TSI_NEU_XX.wav,1015_TSI_NEU_XX.wav,CREMA-D,2.2021875,16000,male,32,neutral,0.130198759,0.025984649,2884.867368,9.278280301,0.451031229,120.9354136,0.911468292,0.454093941,57.47773052,-0.902104422,7.845278154,4.063971396,5.04126894,0.580693327,111.669527,31.11354288,10.13191772,6.238813872,10.13631574,9.948101674
data/cremad/AudioWAV/1015_TSI_SAD_XX.wav,1015_TSI_SAD_XX.wav,CREMA-D,2.1354375,16000,male,32,sad,0.119377367,0.021458261,3197.764104,8.590415873,0.544757954,96.50560307,0.92423917,0.468288114,56.29474918,-1.473920325,6.795693921,5.287197978,4.190779186,1.156140125,58.37587708,27.41137292,12.61329064,14.81656054,8.147622641,8.164306369
data/cremad/AudioWAV/1015_WSI_ANG_XX.wav,1015_WSI_ANG_XX.wav,CREMA-D,2.7360625,16000,male,32,angry,0.112247243,0.021026301,2012.791461,5.644169826,0.527989233,47.56583255,0.907924039,0.365488727,65.02378669,1.360395152,4.894900987,2.646566273,-0.609132452,-0.20896097,236.0914374,37.61291198,35.1633953,28.24928173,58.71963773,26.5974253
data/cremad/AudioWAV/1015_WSI_DIS_XX.wav,1015_WSI_DIS_XX.wav,CREMA-D,2.035375,16000,male,32,disgust,0.065724206,0.003120319,1178.086324,8.674678554,0.260045252,108.1279177,0.854158536,0.491309955,58.68392308,2.656842679,4.638252498,3.279182537,1.446619923,0.508338766,141.7006582,21.01889102,24.71139531,14.9260875,22.39389477,16.97779727
data/cremad/AudioWAV/1015_WSI_FEA_XX.wav,1015_WSI_FEA_XX.wav,CREMA-D,2.035375,16000,male,32,fear,0.088262649,0.012315671,1692.073204,7.989963776,0.484224238,99.28533907,0.892545878,0.491309955,58.10362887,1.256021334,5.723499807,3.610973934,1.797865757,1.74072539,109.7731902,27.08312428,18.05864954,13.39255376,25.76050856,10.66667372
data/cremad/AudioWAV/1015_WSI_HAP_XX.wav,1015_WSI_HAP_XX.wav,CREMA-D,1.368,16000,male,32,happy,0.096865699,0.012460115,1202.381427,6.312765057,0.279835041,54.56027484,0.849340577,0.730994152,65.30061074,2.990407391,5.2731498,2.727362908,0.106324745,0.529028952,129.816363,34.59241517,26.96887421,14.61505908,54.78101084,15.03245127
data/cremad/AudioWAV/1015_WSI_NEU_XX.wav,1015_WSI_NEU_XX.wav,CREMA-D,2.7360625,16000,male,32,neutral,0.060960478,0.005126144,1787.675853,6.336613241,0.470211937,58.30672041,0.895375059,0.365488727,54.20040429,2.398578655,7.047915162,3.417589059,1.826035508,0.997622847,95.33637697,15.42236337,14.52361956,15.2695767,29.72530851,11.297511
data/cremad/AudioWAV/1015_WSI_SAD_XX.wav,1015_WSI_SAD_XX.wav,CREMA-D,2.43575,16000,male,32,sad,0.058645148,0.001150612,1296.869192,6.051029829,0.294213485,53.53814575,0.871180407,0.410551165,55.74687335,2.06862219,6.285790406,3.743916463,2.399437251,1.543593085,92.27161271,16.34968302,20.37382387,12.94771404,25.79354144,9.947222897
data/cremad/AudioWAV/1016_DFA_ANG_XX.wav,1016_DFA_ANG_XX.wav,CREMA-D,2.002,16000,male,61,angry,0.096490675,0.003768103,1816.868421,4.877292959,0.330682592,40.23890648,0.904918888,0.4995005,75.57385196,1.353123062,-0.535780938,3.511093998,1.515769857,-4.043258917,750.9293577,9.549815518,81.09080515,27.78871252,23.91768773,45.14277465
data/cremad/AudioWAV/1016_DFA_DIS_XX.wav,1016_DFA_DIS_XX.wav,CREMA-D,2.402375,16000,male,61,disgust,0.09546875,0.008237989,1966.685897,7.596285036,0.378156905,94.32761464,0.906686161,0.416254748,67.22094029,0.884624188,2.781007643,5.993426764,2.967786954,-3.149691398,476.0560281,17.2884155,46.99524182,16.01417084,19.73273892,45.85623108
data/cremad/AudioWAV/1016_DFA_FEA_XX.wav,1016_DFA_FEA_XX.wav,CREMA-D,2.469125,16000,male,61,fear,0.083502435,0.007208087,2566.839301,7.641697734,0.625201625,84.60227475,0.937987357,0.405001772,55.02335162,0.304458641,4.789819921,5.154923433,3.686226147,-0.543087137,109.4813291,15.00469999,24.53026255,10.2863604,14.64623775,19.25041038
data/cremad/AudioWAV/1016_DFA_HAP_XX.wav,1016_DFA_HAP_XX.wav,CREMA-D,1.901875,16000,male,61,happy,0.068822828,0.002179552,1446.238208,8.559725526,0.324382581,107.822155,0.873217857,0.525796911,66.05983093,2.503783988,3.185188686,4.939440965,3.036096629,-2.092679563,397.6216939,15.59431407,46.10749283,15.63726237,12.73605703,33.92333786
data/cremad/AudioWAV/1016_DFA_NEU_XX.wav,1016_DFA_NEU_XX.wav,CREMA-D,1.93525,16000,male,61,neutral,0.064713542,0.001685122,1321.873099,8.472494206,0.296003671,109.8385209,0.861830539,0.516729105,60.60160519,3.161670356,3.929168727,4.573617618,3.793780797,-0.920267612,230.9340027,15.22861941,29.16743453,17.05160836,16.21396004,22.55079161
data/cremad/AudioWAV/1016_DFA_SAD_XX.wav,1016_DFA_SAD_XX.wav,CREMA-D,2.369,16000,male,61,sad,0.066063133,0.00293516,1378.405169,7.137547437,0.329116991,74.22877372,0.874590766,0.422119038,56.11520438,2.153552151,5.077722872,5.349496411,3.927507424,-0.713083023,129.5650302,16.91719546,20.70797046,20.41513548,24.95370766,23.26854006
